id,category
1222140,Single-playerSteam Achievements Full | controller supportSteam | Cloud Remote Play | on TVRequires | agreement to | a 3rd-party | EULADetroit: Become | Human EULA
292030,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on Tablet Remote | Play on | TVRequires agreement | to a | 3rd-party EULAThe | Witcher 3: | Wild Hunt
4000,Single-playerOnline PvPLAN | PvPOnline Co-opLAN | Co-opCross-Platform Multiplayer Steam | Achievements Steam Trading | Cards Captions availableSteam | Workshop Steam Cloud Valve | Anti-Cheat enabledIncludes | level editorRemote | Play on | Tablet Requires agreement | to a | 3rd-party EULAGarry's | Mod EULA
1343612,MMOOnline PvPOnline | Co-opCross-Platform Multiplayer Downloadable | Content Steam Achievements Full | controller support
589290,Online PvPSteam | Achievements Steam Trading | Cards Steam Workshop StatsSteam | Leaderboards Includes level
870780,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TV
617290,Single-playerOnline Co-opSteam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud Remote | Play on | Tablet Remote Play | on TV
905370,MMOOnline PvPOnline | Co-opIn-App Purchases Remote | Play on | Tablet Requires 3rd-Party | Account: MY.GAMES Requires agreement | to a | 3rd-party EULAConqueror's | Blade EULA
1041320,MMOOnline PvPCross-Platform | Multiplayer In-App Purchases Remote | Play on | Phone Remote Play | on Tablet Requires | agreement to | a 3rd-party | EULALords Mobile
379430,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on TVRequires | agreement to | a 3rd-party | EULAKingdom Come: | Deliverance EULA
218620,Single-playerOnline Co-opSteam | Achievements Full controller | supportSteam Trading | Cards In-App Purchases Steam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRequires | agreement to | a 3rd-party | EULAPAYDAY 2
779340,Single-playerOnline PvPLAN | PvPOnline Co-opLAN | Co-opSteam Achievements Steam | Trading Cards Steam | Cloud Incorporates 3rd-party | DRM: Denuvo | Anti-tamperRequires agreement | to a | 3rd-party EULATotal | War: THREE | KINGDOMS EULA
686810,Online PvPRequires | agreement to | a 3rd-party | EULAHell Let | Loose EULA
493520,Online Co-opSteam | Trading Cards Partial | Controller Support Requires | agreement to | a 3rd-party | EULAGTFO EULA
270880,Single-playerSteam Achievements Steam | Trading Cards Steam | Workshop Partial Controller | Support Steam Cloud Includes | level editorRemote | Play Together
787860,Single-playerCross-Platform Multiplayer Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud Remote | Play on | Tablet Remote Play | on TVRequires | agreement to | a 3rd-party | EULAFarming Simulator | 19 EULA
996580,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TV
813780,Single-playerOnline PvPLAN | PvPCross-Platform Multiplayer Steam | Achievements Steam Cloud Includes | level editorRemote | Play on
284160,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam | Cloud Includes level | editorRemote Play | on Phone Remote | Play on | Tablet Requires agreement | to a | 3rd-party EULABeamNG.drive | EULA 1
228380,Single-playerOnline PvPSteam | Achievements Steam Workshop Partial | Controller Support Steam | Cloud StatsSteam Leaderboards Requires | agreement to | a 3rd-party | EULANext Car | Game EULA
1222730,Single-playerOnline PvPOnline | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Requires | 3rd-Party Account: EA | Account (Supports Linking | to Steam | Account)Requires agreement | to a | 3rd-party EULASTAR | WARS™: Squadrons
594650,Online PvPOnline | Co-opSteam Achievements Full | controller supportSteam | Trading Cards In-App | Purchases Steam Leaderboards Remote | Play on | Tablet Remote Play | on TVRequires | agreement to | a 3rd-party | EULAHunt: Showdown
393380,Online PvPSteam | Trading Cards Steam | Workshop Partial Controller | Support Valve Anti-Cheat | enabledRequires agreement | to a | 3rd-party EULASquad
8500,MMOOnline PvPOnline | Co-opSteam Trading | Cards Requires agreement | to a | 3rd-party EULAEVE | Online EULA
1016870,Single-playerMMOOnline PvPOnline | Co-opCross-Platform Multiplayer Downloadable | Content Partial Controller
394360,Single-playerCross-Platform Multiplayer Steam | Achievements Steam Trading | Cards Steam Workshop Steam | Cloud Remote Play | on Tablet Requires | agreement to | a 3rd-party | EULAHearts of | Iron IV
803330,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on Tablet
1113000,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Incorporates 3rd-party | DRM: Denuvo | Anti-tamperRequires agreement | to a | 3rd-party EULAPersona | 4: Golden
883710,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on Tablet Remote | Play on | TVRequires agreement | to a | 3rd-party EULARESIDENT | EVIL 2 | / BIOHAZARD | RE:2 EULA
1190460,Single-playerSteam Achievements Full | controller supportSteam | Cloud Incorporates 3rd-party | DRM: Denuvo Requires | agreement to | a 3rd-party | EULADEATH STRANDING
581320,Online PvPOnline | Co-opSteam Achievements Steam | Trading Cards Partial | Controller Support Steam | Cloud StatsRequires agreement | to a | 3rd-party EULAInsurgency: | Sandstorm EULA
264710,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Remote | Play on | Tablet Remote Play | on TV
972660,Single-playerShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRemote | Play Together
739630,Single-playerOnline Co-opFull | controller supportSteam | Cloud Remote Play | on Phone Remote | Play on
812140,Single-playerSteam Achievements Steam | Trading Cards Captions | availableIn-App Purchases Partial | Controller Support Remote | Play on | Phone Remote Play | on Tablet Requires | 3rd-Party Account: Ubisoft | Account (Supports Linking | to Steam | Account)Requires agreement | to a | 3rd-party EULAAssassin's | Creed Odyssey
367500,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Steam Leaderboards Remote | Play on | Phone Remote Play | on Tablet Remote | Play on
971995,Online PvPShared/Split | Screen PvPOnline | Co-opShared/Split Screen | Co-opCross-Platform Multiplayer Downloadable | Content In-App Purchases
970830,Single-playerSteam Achievements Full | controller support
640820,Single-playerSteam Achievements Steam | Trading Cards Steam | Cloud Remote Play | on Tablet Requires | agreement to | a 3rd-party | EULAPathfinder: Kingmaker
1217060,Single-playerOnline Co-opSteam | Achievements Partial Controller | Support Steam Cloud Remote | Play on | Phone Remote Play | on Tablet Requires | agreement to | a 3rd-party | EULAGunfire Reborn
971999,Online PvPShared/Split | Screen PvPOnline | Co-opShared/Split Screen | Co-opCross-Platform Multiplayer Downloadable | Content In-App Purchases
814380,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on Tablet Remote | Play on
200210,MMOOnline PvPOnline | Co-opCross-Platform Multiplayer Steam
518790,Single-playerOnline Co-opSteam | Achievements Full controller | supportSteam Cloud
444090,Online PvPSteam | Achievements Steam Trading | Cards In-App Purchases Partial | Controller Support Remote | Play on | Phone Remote Play | on Tablet Requires | agreement to | a 3rd-party | EULAPaladins EULA
552500,Single-playerOnline Co-opSteam | Achievements Steam Trading | Cards Partial Controller | Support Requires agreement | to a | 3rd-party EULAWarhammer: | Vermintide 2
322330,Single-playerCross-Platform Multiplayer Full | controller supportSteam | Trading Cards Steam | Workshop Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRequires | agreement to | a 3rd-party | EULADon't Starve | Together Beta
22380,Single-playerSteam Achievements Partial | Controller Support Steam | Leaderboards Remote Play | on Phone Remote | Play on
374320,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Remote | Play on | Phone Remote Play | on Tablet Remote | Play on
266410,Single-playerMMOOnline PvPPartial | Controller Support
239140,Single-playerOnline PvPOnline | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Steam | Workshop Steam Cloud Valve | Anti-Cheat enabledIncludes | level editorRemote | Play on | Tablet Remote Play | on TVRequires | agreement to | a 3rd-party | EULADying Light
1377380,Single-playerOnline PvPOnline | Co-opSteam Cloud
1239520,Single-playerOnline PvPShared/Split | Screen PvPFull | controller supportIn-App | Purchases Incorporates 3rd-party | DRM: EA | on-line activation | and Origin | client software | installation and | background use | required.Requires 3rd-Party | Account: EA Account (Supports | Linking to | Steam Account)Requires | agreement to
960090,Single-playerOnline Co-opSteam | Achievements In-App Purchases Remote | Play on | Phone Remote Play | on Tablet
610370,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on TV
392110,Single-playerOnline PvPCross-Platform | Multiplayer Steam Achievements Steam | Trading Cards Steam | Workshop Steam Cloud Remote | Play on | Tablet Requires agreement | to a | 3rd-party EULAEndless | Space 2
223750,Single-playerCaptions availablePartial | Controller Support Includes | level editor
858810,Single-playerSteam Achievements Steam
466560,Single-playerOnline PvPOnline | Co-opSteam Achievements Steam | Trading Cards Steam
361420,Single-playerOnline Co-opFull | controller supportRemote | Play on | Tablet Remote Play | on TVRequires | agreement to | a 3rd-party | EULAASTRONEER EULA
1149640,Single-playerDownloadable Content Steam | Workshop Steam Cloud
947510,Single-playerOnline PvPLAN | PvPShared/Split Screen | PvPCross-Platform Multiplayer Downloadable | Content Steam Achievements Steam | Trading Cards Steam | Workshop Steam Turn | Notifications Remote Play
761890,MMOOnline PvPCross-Platform | Multiplayer Steam Achievements In-App | Purchases Requires 3rd-Party | Account: Albion Online Requires | agreement to | a 3rd-party | EULAAlbion Online
418370,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Requires agreement | to a | 3rd-party EULARESIDENT | EVIL 7 | biohazard / | BIOHAZARD 7 | resident evil
645630,Single-playerSteam Achievements Steam | Trading Cards Steam | Workshop Partial Controller | Support Steam Cloud StatsIncludes | level editor
555160,Online PvPOnline | Co-opSteam Workshop Requires | agreement to | a 3rd-party | EULAPavlov EULA
364360,Single-playerOnline PvPLAN | PvPOnline Co-opLAN | Co-opSteam Achievements Steam | Trading Cards Steam | Workshop Incorporates 3rd-party | DRM: Denuvo | Anti-tamperRequires agreement | to a | 3rd-party EULATotal | War™: WARHAMMER®
359320,Single-playerMMOPartial Controller | Support Remote Play | on Tablet Requires | agreement to | a 3rd-party | EULAElite: Dangerous
433340,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TV
962730,Single-playerPartial Controller
1214420,Single-playerDownloadable Content Steam | Trading Cards In-App | Purchases Partial Controller
971924,Online PvPShared/Split | Screen PvPOnline | Co-opShared/Split Screen | Co-opCross-Platform Multiplayer Downloadable | Content In-App Purchases
620,Single-playerOnline Co-opShared/Split | Screen Co-opSteam | Achievements Full controller | supportSteam Trading | Cards Captions availableSteam | Workshop Steam Cloud StatsIncludes | level editorCommentary | availableRemote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRemote | Play Together
601510,Single-playerOnline PvPCross-Platform | Multiplayer Steam Achievements Steam | Trading Cards In-App | Purchases Requires agreement | to a | 3rd-party EULAYu-Gi-Oh! | Duel Links
632470,Single-playerSteam Achievements Steam | Trading Cards Steam | Cloud Remote Play | on Tablet
493340,Single-playerSteam Achievements Steam | Trading Cards Steam | Workshop Steam Cloud Incorporates | 3rd-party DRM: | Denuvo Antitamper Requires | agreement to | a 3rd-party | EULAPlanet Coaster
244850,Single-playerOnline PvPSteam | Achievements Steam Workshop Partial | Controller Support Steam | Cloud Includes level | editorRequires agreement | to a | 3rd-party EULASpace | Engineers EULA
219990,Single-playerOnline Co-opLAN | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on Tablet Remote | Play on
1172380,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Remote | Play on | Tablet Remote Play | on TVIncorporates | 3rd-party DRM: | EA on-line | activation and | Origin client | software installation | and background | use required.Requires | 3rd-Party Account: EA | Account (Supports Linking
1237950,Single-playerOnline PvPSteam | Achievements Steam Trading | Cards Incorporates 3rd-party | DRM: EA | on-line activation | and Origin | client software | installation and | background use | requiredRequires 3rd-Party | Account: EA Account | (Supports Linking | to Steam | Account) (Supports Linking | to Steam
